id,name,position,defense,attack,speed,strength,stamina
190441,V. Bindia,defender,49,60,38,82,94
187113,L. Krogh Gerson,defender,54,37,76,49,74
247017,H. Mashiane,forward,80,79,13,34,78
240616,E. Bwomono,defender,28,46,27,70,20
189159,L. Waterfall,defender,49,64,64,67,51
166113,D. Buchanan,defender,67,87,55,60,29
148705,E. Mjelde,defender,31,20,23,49,34
189408,L. Rath,defender,21,87,14,40,40
208350,S. Larsen,defender,14,22,58,22,43
186586,P. Polczak,defender,29,38,43,71,35
229079,J. McNerney,defender,73,29,51,46,46
155351,Choi Jae Soo,defender,73,84,46,27,52
200663,O. Tounkara,midfielder,69,43,98,41,80
171982,C. Andrew,midfielder,91,11,32,10,77
224462,Tan Tiancheng,midfielder,29,74,97,68,32
223694,E. Marxen,defender,10,28,76,68,22
187341,R. Nilsson,midfielder,58,17,36,16,36
211917,S. Braun,defender,31,58,52,85,68
189900,L. O'Neill,defender,79,89,89,64,20
228044,F. Krogstad,midfielder,39,52,89,77,36
207563,P. Diouf,forward,77,85,53,21,55
211144,C. McFadzean,defender,93,14,44,71,58
165316,M. Timlin,midfielder,68,10,90,96,88
224449,H. Ekstein,midfielder,33,15,28,49,98
166848,N. Danns,midfielder,44,14,97,19,75
221632,S. Kind Mikalsen,defender,64,96,64,24,45
244158,A. Elogo,forward,20,29,29,17,49
230590,D. Oldaker,midfielder,23,96,99,61,43
163774,S. Jackson,forward,67,39,13,71,84
229819,M. Rasner,midfielder,48,50,38,90,96
229818,D. Baumgartner,defender,87,93,82,51,76
243129,S. Callegari,defender,44,48,33,48,75
168633,D. Grainger,defender,36,37,46,48,87
166841,N. Adams,defender,48,65,11,20,93
241334,Liu Yiming,defender,68,75,73,51,33
237745,H. Miyazawa,defender,43,91,85,13,10
224433,K. Burger,defender,11,67,92,55,71
208813,G. Williams,forward,92,68,48,60,98
223404,A. Fisher,forward,57,74,15,13,84
212140,G. Karlen,midfielder,64,44,83,34,21
225450,K. Toner,defender,85,61,71,17,73
216746,M. Koj,defender,34,82,55,97,87
214698,L. Casanova,defender,88,65,58,37,33
204714,Yu Ji Hoon,defender,85,73,55,15,96
226724,C. Senior,midfielder,15,77,63,66,17
223396,D. MacKinnon,midfielder,52,52,60,31,70
234915,B. Alston,midfielder,82,31,93,93,46
162211,M. Mikkelsen,midfielder,73,39,67,37,76
221603,R. Mukiibi,defender,81,74,20,95,69
238752,F. Weber,defender,85,99,72,40,93
245151,F. Crisanto,defender,12,52,23,28,56
220575,PC,defender,72,83,85,12,20
212383,N. Brandenburger,midfielder,19,41,31,37,96
179869,G. Sawyer,defender,51,32,52,45,75
192661,M. Schulze,midfielder,23,34,86,73,51
234645,N. McGinley,defender,57,14,38,90,36
242580,K. Kushibiki,defender,44,20,25,34,66
184467,N. Delfouneso,midfielder,36,50,22,44,78
229267,P. Hercher,midfielder,76,89,57,51,96
224915,S. Wright,midfielder,60,41,21,52,58
212624,D. Bohl,midfielder,96,50,74,43,46
241551,Y. Armougom,defender,10,22,52,45,82
204175,J. Al-Hazaimeh,defender,89,56,15,12,57
198540,G. Sandberg Magnusson,midfielder,51,37,22,11,72
221831,Shin Chang Moo,midfielder,72,69,12,29,40
225670,J. Baird,defender,74,59,11,38,53
221574,W. de la Rosa,forward,79,13,17,40,45
244357,R. Idda,defender,73,19,79,70,66
239493,M. Baku,midfielder,69,94,58,66,15
228997,C. Goode,defender,69,20,73,73,18
202117,M. Haakenstad,defender,81,82,13,91,89
189828,M. Byrne,midfielder,95,50,25,78,86
242308,I. Chenihi,forward,89,74,25,94,45
229507,T. Mahrer,defender,13,72,52,78,93
208771,G. Buckley,midfielder,33,92,80,18,59
142979,J. Quiroga,defender,12,88,46,16,55
191106,D. Myrestam,midfielder,83,25,14,43,88
242306,G. Soto,defender,52,47,21,66,14
226946,I. Ayala,defender,94,42,15,33,31
155266,A. Askar,defender,60,10,12,42,75
243841,S. Pittman,midfielder,70,96,67,44,20
229249,J. Mulraney,defender,57,92,76,43,71
180352,R. Finn,midfielder,89,69,19,18,81
221823,Zhao Hejing,defender,43,20,88,57,29
232823,H. Kawabe,midfielder,54,94,19,53,91
232567,K. Ono,defender,76,67,81,10,79
224887,D. Telford,forward,82,89,98,72,99
194678,A. Eastham,defender,40,89,29,97,64
227958,I. Louati,forward,32,34,71,37,68
221812,A. Al Shamekh,defender,15,81,96,68,31
221556,O. Mfulu,midfielder,26,38,60,75,56
242547,J. Scherzer,midfielder,41,23,18,46,39
204915,K. Guthrie,forward,66,46,66,15,27
228464,Kim Jin Hyuk,defender,25,68,76,34,85
199535,M. Novak,defender,56,17,97,99,54
242542,A. Herrera,defender,67,58,88,89,72
239724,S. Puttkammer,defender,57,89,90,78,48
238956,D. Bock,midfielder,86,59,89,35,89
245098,L. Osaki,defender,29,86,66,16,73
50531,O. Storflor,forward,53,31,19,22,61
221538,W. Nightingale,defender,83,10,33,96,95
233056,D. Cleary,defender,46,11,77,73,99
53855,N. Tyson,forward,24,81,28,41,60
226654,S. Ring,defender,24,20,50,14,68
206430,J. Pigott,forward,76,88,25,38,52
244829,M. Collao,midfielder,88,78,81,58,17
229725,M. Kristensen,forward,39,38,14,18,91
224093,M. Komenda,defender,28,67,23,39,18
221789,Gwon Wan Gyu,defender,35,26,65,35,80
208989,F. Ladapo,forward,99,34,64,80,83
222299,Jin Taiyan,defender,76,39,63,20,94
221525,S. Nelson,defender,44,95,98,27,56
189780,E. Pezzi,defender,60,54,34,90,71
235089,Y. Nogami,defender,49,44,75,26,77
235600,B. Al Mutairi,defender,10,36,62,34,23
234831,N. Rieble,defender,95,71,97,53,60
239182,M. Fritz,defender,29,55,73,97,10
242764,H. Ishige,midfielder,91,50,27,66,73
190539,P. Engblom,forward,95,31,92,67,57
229707,J. Lewis,forward,49,66,55,64,34
246857,O. Abdeldjelil,forward,38,36,36,29,46
208196,M. Aceval,defender,59,10,16,37,92
243523,S. Suganuma,defender,94,48,30,58,49
203328,S. Hoskins,forward,69,67,79,98,84
239679,P. Mazzocchi,defender,36,34,23,22,68
201277,M. Nielsen,defender,94,62,12,98,37
200253,J. Lindberg,forward,70,89,65,94,73
229436,S. Gartenmann,defender,34,63,38,40,59
53818,M. Bloomfield,midfielder,63,27,62,10,56
244538,S. Bauer,defender,39,99,72,99,85
176442,R. Milsom,defender,96,66,40,74,90
233018,Kim Dae Won,forward,80,51,54,85,20
211512,L. Hendrie,defender,31,22,83,97,48
193073,L. Legge,defender,94,51,74,78,99
237361,I. Sirelius,midfielder,13,81,84,14,98
215855,B. Purrington,defender,95,25,28,99,72
235054,I. Vujica,defender,44,68,31,44,23
219949,N. Pantaleone,defender,55,10,21,41,16
204845,A. Affane,midfielder,54,83,71,43,10
224556,Rao Weihui,defender,14,47,92,69,69
235563,M. Chouiar,midfielder,76,73,15,81,45
239145,E. Massouema,midfielder,39,43,29,39,31
227880,C. Stokes,defender,47,75,22,22,15
238631,L. Schnellbacher,midfielder,65,34,54,29,93
227876,L. Campana,forward,83,91,55,80,74
11811,P. Green,midfielder,15,85,98,98,19
242466,J. Mosquera,defender,17,11,20,98,56
213280,C. Pain,defender,92,96,96,14,71
202528,J. Ruffels,defender,39,16,39,27,43
181021,D. Djulbic,defender,94,42,64,90,34
177692,M. Jones,midfielder,16,61,54,69,88
240156,L. Marseiler,midfielder,96,57,47,36,92
222236,Yang Xiaotian,defender,89,42,10,11,46
240665,Carlos Gracia,defender,86,41,33,32,17
232467,H. Mita,midfielder,33,87,70,14,77
187154,N. Canavan,defender,49,31,75,16,35
181010,L. Broxham,defender,25,19,31,52,56
169489,J. Byrom,midfielder,15,33,17,43,71
232465,S. Tomita,midfielder,33,10,38,52,15
209935,D. Gallagher,defender,40,13,35,67,89
186637,M. Gomes,midfielder,72,58,68,71,14
173836,L. Alessandra,midfielder,81,86,29,95,99
220684,Pau Morer,midfielder,84,78,29,54,52
220682,Murilo Mendes,forward,30,47,93,97,75
221961,A. Torralvo,defender,25,78,65,13,71
198153,J. Taylor,midfielder,67,88,80,44,56
231944,Woo Chan Yang,defender,21,38,82,77,29
210691,L. Nilsen,midfielder,35,85,92,15,96
212737,A. Hoole,forward,73,62,31,45,58
242176,J. Buitrago,midfielder,18,41,21,10,56
227584,D. Melnjak,defender,95,74,61,70,26
238591,A. Langlitz,defender,69,71,10,34,66
242429,L. Cacace,defender,88,21,53,52,12
163581,T. Craig,defender,13,19,28,61,14
214013,J. Murillo,defender,43,81,40,63,13
241659,S. Odey,forward,77,45,28,23,19
211707,P. McGinn,defender,17,51,69,77,85
201467,B. Gartland,defender,72,69,50,15,47
197883,P. Cowan-Hall,forward,24,65,79,55,42
241139,B. Hansen,defender,22,72,29,42,26
183024,Fan Xiaodong,defender,16,19,51,54,56
233711,T. Oude Kotte,defender,81,63,24,58,18
220654,J. Horsfield,defender,47,17,71,46,54
205038,F. Helstrup,defender,18,14,67,10,88
233965,A. Castro-Montes,defender,99,16,52,45,23
244460,D. Guidi,defender,18,40,55,34,45
226540,F. Ayaz,midfielder,56,50,15,85,52
229610,R. Becker,defender,74,52,75,30,24
230121,V. Sanogo,forward,52,41,26,18,31
163049,J. Forte,forward,34,20,54,48,86
183780,O. Lancashire,defender,66,51,52,52,91
192738,M. Sans,defender,60,76,12,85,16
217826,J. Laurent,midfielder,15,27,99,42,15
240097,F. Downes,midfielder,95,15,11,26,24
240352,J. Riquett,defender,23,53,78,76,99
192479,B. Reeves,midfielder,88,84,24,71,47
225759,B. Kamau,forward,77,70,69,62,37
193758,B. Pintol,forward,82,33,62,12,74
186590,J. O'Toole,midfielder,65,91,36,72,82
243676,G. Klok,defender,83,47,37,72,64
229082,O. Abildgaard,midfielder,67,51,79,99,76
208852,K. Morris,midfielder,32,64,71,74,29
239571,T. Handwerker,defender,78,37,51,77,16
236242,D. Wayar,midfielder,21,28,36,31,80
239312,D. Avounou,midfielder,49,69,57,69,42
244175,H. Amin,defender,19,84,97,42,34
242383,S. Lorenz,defender,84,46,73,89,19
240335,B. Jacobsen,midfielder,87,37,58,83,32
212431,Kim Nam Chun,defender,30,32,43,37,30
206286,V. Davidsen,defender,33,61,31,63,15
242125,H. Onaga,midfielder,62,71,22,89,60
237005,K. Baccus,midfielder,66,64,29,42,79
198604,J. Nilsen,midfielder,95,84,54,74,77
225739,Jin YangYang,defender,83,29,95,85,25
226759,B. Karamoko,defender,36,46,64,37,11
215495,B. Ndoye,defender,39,24,46,30,11
197831,J. Davidson,defender,94,96,87,99,68
225734,C. Hamilton,defender,55,95,49,51,87
202182,R. Riski,forward,37,45,82,54,38
241605,F. Grahl,midfielder,74,69,64,83,93
237764,R. Takeuchi,midfielder,69,29,42,48,84
237762,Y. Kawai,midfielder,53,70,48,50,39
208066,Han Yong Su,defender,33,53,55,22,37
201921,N. Ajose,forward,45,66,23,61,48
237248,G. Berterame,forward,85,84,65,44,23
222912,M. Yaghoubi,midfielder,41,83,68,46,38
203456,M. Pfitzner,midfielder,42,31,50,84,23
192191,M. Gustafsson,midfielder,24,66,81,70,88
188346,O. Kittner,defender,84,81,70,34,34
237754,T. Inukai,defender,38,76,93,33,41
236474,M. Bundu,forward,55,75,17,57,54
183993,E. Israelsson,midfielder,26,35,10,40,49
151225,D. Collins,defender,71,27,86,51,88
200633,R. McDonald,defender,82,85,59,42,53
237496,D. Mihailovic,midfielder,29,21,87,62,58
240053,R. Aabid,midfielder,61,25,30,49,84
234677,R. Thellufsen,midfielder,12,99,68,41,44
211893,M. Schwabl,defender,10,57,31,95,27
245940,S. Wamangituka,forward,70,85,10,59,80
226737,J. Palacios,defender,39,59,80,23,74
201901,C. Winchester,midfielder,79,13,24,70,76
240044,Luan,defender,57,76,41,93,98
208812,M. Benning,defender,66,66,31,98,58
208297,K. Antonsen,midfielder,78,34,88,52,74
235432,M. Munetsi,defender,69,41,72,64,77
229543,D. Kiki,defender,91,11,45,11,46
200871,M. Fontaine,defender,49,92,97,19,58
212644,A. Blomqvist,defender,55,18,38,96,61
193187,K. Bennett,forward,89,94,74,35,75
221853,Mi Haolun,defender,90,94,40,34,99
230044,M. Maouche,midfielder,62,85,53,77,59
209565,M. Al Fehaid,defender,64,22,89,39,46
234651,D. Stec,defender,50,39,40,41,72
194714,M. Karlsen,forward,42,78,87,31,12
232602,Kim Jungya,defender,94,52,15,31,32
243865,I. Savane,defender,94,83,51,84,58
230809,C. Johnson,defender,46,53,77,64,61
234648,M. Huber,defender,61,12,14,69,98
169112,L. Martin,midfielder,72,57,39,35,40
221847,M. Mirahmetjan,midfielder,56,74,43,31,66
244118,D. Bertrand,midfielder,16,80,29,59,68
221846,Wang Tong,defender,15,35,32,80,70
228238,J. Gundersen,defender,26,41,67,76,24
222350,Xie Pengfei,midfielder,98,99,24,16,57
236937,A. Melgalvis,midfielder,24,99,95,69,64
219785,T. Holmes-Dennis,defender,85,75,19,68,93
242312,A. Adam,forward,32,42,18,48,33
198535,M. Greve,defender,20,91,68,51,34
229756,S. Nkansah,defender,91,29,61,98,42
210044,C. Burgess,defender,86,47,54,69,20
219259,R. Brown,midfielder,57,87,53,44,88
222329,M. Wdowiak,midfielder,62,26,20,80,47
213369,K. Yeboah,midfielder,92,34,99,85,74
211833,T. Lindenhahn,defender,15,53,53,41,25
242551,I. Smith,defender,38,72,74,46,12
169591,D. Gray,defender,47,18,12,94,79
229751,E. Ozuna,forward,51,22,28,84,85
198519,C. Aasbak,defender,47,41,57,43,85
221302,N. Tapia,midfielder,77,32,84,13,19
216182,M. Leitgeb,midfielder,23,79,13,86,27
235125,J. Esquivel,midfielder,39,78,74,81,13
210802,J. Nilsson,defender,45,25,15,60,38
187761,E. Doyle,forward,17,96,92,36,66
220529,L. Palmiero,midfielder,30,84,99,50,38
196976,N. Cameron,defender,55,73,34,85,96
229998,D. Schad,midfielder,65,43,40,74,61
199021,K. Ward,midfielder,89,87,51,48,56
223852,F. Rawson,defender,17,67,15,50,60
186475,Lu Lin,midfielder,40,23,80,38,11
238953,M. Wolfram,midfielder,27,38,83,79,86
237160,R. Williams,defender,39,99,15,10,73
209256,T. Anderson,defender,39,60,83,95,20
246118,U. Meras,defender,62,54,43,82,47
241254,Jiang Liang,defender,35,60,93,94,71
227686,K. Anderson,forward,47,18,54,31,38
213094,S. Roux,defender,94,61,91,58,55
199014,D. McMillan,forward,37,95,93,97,60
197990,G. Francomb,defender,68,12,11,21,44
241765,C. Akas,defender,71,37,23,32,18
237409,Y. Segawa,forward,73,44,47,98,32
229727,J. Rhyner,defender,81,30,15,25,90
228191,J. Aspropotamitis,defender,98,45,58,63,45
204383,B. McNamee,midfielder,46,21,25,89,20
199774,J. Bertilsson,forward,77,46,91,83,29
226139,J. Tamimi,midfielder,48,81,71,73,50
204635,S. Jombati,defender,36,79,41,21,32
221018,T. Rehfeldt,defender,78,60,69,88,37
229465,S. Leyton,midfielder,42,78,95,68,68
159577,D. Delaney,defender,76,28,50,31,36
239191,S. Demhasaj,forward,31,78,35,85,83
245840,K. Onose,midfielder,46,70,57,61,70
233040,J. Augustinsson,defender,90,69,90,50,98
190031,D. Massey,defender,12,48,80,94,44
138830,D. Lewington,defender,70,55,74,40,13
238925,D. Ernst,midfielder,36,64,81,32,66
234059,J. Chancellor,defender,72,58,78,96,96
221001,U. Saltnes,midfielder,82,37,10,60,60
212041,M. Ingebrigtsen,forward,75,38,33,58,50
226116,R. Sweeney,defender,33,88,95,10,18
200259,M. Schimpelsberger,defender,93,33,55,65,61
204095,R. Jackson,defender,64,41,47,10,21
240446,C. Tilt,defender,25,25,68,84,62
202301,Kim Ho Nam,midfielder,53,23,59,20,71
201019,M. Chergui,forward,33,27,40,54,46
188985,L. Kalludra,midfielder,58,39,73,44,11
231737,N. Karger,forward,36,48,91,30,90
242744,A. Aremu,midfielder,83,13,95,36,96
242484,J. Aguirre,defender,23,34,21,23,80
239412,G. Loiacono,defender,31,15,68,60,60
233012,Hong Jeong Un,defender,17,89,19,20,99
152116,J. Aigner,forward,81,50,34,88,97
202292,Kim Soo Beom,defender,63,38,55,33,85
188978,M. Pedersen,defender,82,48,31,50,58
135218,D. Perquis,defender,51,24,65,59,42
199218,B. Hamill,defender,97,70,63,43,37
208944,N. Knight-Percival,defender,16,10,35,69,64
234799,Y. Demoncy,midfielder,62,97,59,32,12
224814,R. Moreira,defender,46,33,54,57,65
245549,Romera,defender,65,12,71,48,24
211245,M. Cebula,midfielder,21,89,13,99,85
209965,O. Ademi,forward,94,15,34,82,40
233772,Lee Dong Su,midfielder,47,92,63,10,86
203558,R. Pietrzak,defender,80,52,57,53,15
243749,S. Mamba,forward,45,45,37,94,46
235301,P. Schmidt,forward,54,10,53,99,57
226084,R. Hardie,forward,23,57,58,99,46
207651,Dolly Menga,forward,14,61,25,62,84
243745,Marcelo Freitas,midfielder,32,67,19,22,76
203809,A. Pierre,defender,49,87,78,56,95
176928,J. Arvidsson,defender,88,18,42,68,17
224544,Zhao Honglue,defender,13,75,87,29,74
190239,J. Bowery,forward,42,37,22,87,93
223263,Z. Gordon,defender,82,80,16,56,60
228894,J. Ward,midfielder,25,41,19,86,55
207646,P. Sweeney,defender,62,75,38,63,54
232733,A. Fukuta,midfielder,70,98,80,74,99
232477,S. Al Ghannam,defender,28,27,61,55,95
199197,P. Salomon,midfielder,69,46,30,38,57
238360,L. Wales,midfielder,54,53,30,36,42
222488,N. Fazzi,midfielder,13,37,79,59,96
193557,F. Nouble,forward,24,87,41,47,15
188181,D. Moxey,defender,73,38,43,83,79
205589,C. Thompson,midfielder,20,74,10,49,16
242451,J. Colman,midfielder,44,18,61,43,95
242450,Y. Andia,midfielder,52,88,18,15,83
200210,A. Sarcevic,midfielder,62,59,96,88,28
202769,B. Stokke,forward,71,92,22,59,56
237840,M. Andersen,midfielder,47,67,78,41,56
239119,L. Leahy,defender,15,68,96,73,90
169483,X. Tomas,defender,54,77,40,46,98
209675,J. Donacien,defender,86,96,96,48,82
138251,R. Foster,defender,70,61,42,32,63
227594,J. Obrian,midfielder,95,60,18,37,40
226057,D. Wynne,defender,47,43,64,69,24
215817,D. Islamovic,forward,18,93,34,66,68
232456,K. Oiwa,defender,66,71,93,33,32
223752,M. Torres,defender,85,20,16,32,88
235527,E. Oti Essigba,forward,92,65,81,97,46
177414,T. Pope,forward,61,32,51,13,30
232454,Y. Hiraoka,defender,47,64,74,27,51
206598,D. Berntsen,midfielder,42,92,21,68,53
190981,M. Bakenga,forward,65,65,38,48,17
209413,M. Matras,midfielder,93,21,34,56,86
220676,V. Bergan,defender,15,15,42,39,47
212484,W. Burns,defender,26,74,17,97,93
241923,Vagner,midfielder,96,86,80,19,36
238589,M. Rahn,defender,91,48,19,47,42
235261,L. Bogdan,defender,14,23,66,55,89
220669,F. Okenabirhie,forward,41,69,16,98,23
200701,G. Beretta,forward,88,67,92,91,83
232444,N. Falasco,defender,28,66,88,64,59
201212,A. Thompson,defender,31,10,21,10,91
189691,D. Ball,midfielder,67,20,32,96,28
225531,D. Van den Buijs,defender,18,45,81,76,95
235514,S. Al Rubaie,defender,11,65,64,36,37
230906,K. Osorio,midfielder,39,50,97,98,33
226810,A. Sandona,defender,52,10,49,69,58
201978,P. Parzyszek,forward,46,65,57,73,38
190457,K. Tokstad,midfielder,26,19,29,73,72
200953,C. Hemlein,forward,55,71,18,67,66
201208,D. Henry,defender,26,73,68,15,96
239095,J. Schryvers,defender,66,82,55,69,45
242166,A. Layouni,forward,61,80,28,58,54
232438,G. Nepomuceno,defender,50,21,15,52,71
202482,A. Rodman,midfielder,65,36,50,77,25
228593,V. Sierro,midfielder,10,83,15,85,49
203249,J. Valencia,midfielder,13,59,18,83,44
238319,T. Edwards,defender,60,68,71,89,10
234991,M. Opondo,midfielder,31,62,32,86,70
53741,L. Holmes,midfielder,78,58,37,56,98
177389,F. Morais,midfielder,24,48,22,59,59
220140,F. Kent,defender,18,46,10,98,96
241131,L. Justiniano,midfielder,62,34,37,78,14
243946,A. Erceg,forward,80,90,27,85,88
220650,M. Lorenzen,forward,48,25,68,90,29
206313,J. Lopy,midfielder,49,26,64,69,59
240872,M. Dube,defender,75,87,56,79,32
238056,J. Masson,midfielder,18,29,34,43,65
230888,A. O'Neill,midfielder,49,60,71,17,19
192231,J. Edwards,midfielder,37,98,21,87,69
230624,U. Nayir,forward,35,19,39,11,42
202464,J. Clark,midfielder,46,52,80,69,84
220895,A. Al Sulayhim,midfielder,47,29,72,31,40
220894,G. Thomas,midfielder,60,74,43,86,51
213982,C. Mancilla,defender,72,55,37,69,26
183517,A. Ogogo,midfielder,28,65,46,34,61
181725,G. Deegan,midfielder,87,56,86,26,85
214492,Y. Mena,forward,17,40,81,69,99
229083,C. Jakobsen,midfielder,22,60,63,36,44
244186,Luquinhas,forward,49,76,24,10,47
226260,A. Cistana,defender,62,60,25,12,26
213204,S. Lundholm,midfielder,47,74,20,73,26
234706,B. Mason,defender,59,57,26,84,40
199890,N. Lavanchy,defender,18,82,39,27,94
209873,K. Moleko,defender,50,89,50,84,79
199121,H. Radetinac,midfielder,73,65,22,86,61
236751,A. Hopmark,defender,27,92,96,59,36
222156,J. Bree,defender,51,79,17,11,79
204492,P. Breier,forward,31,61,36,53,98
183499,Y. Amankwah,defender,88,72,12,47,39
192970,D. Mayor,midfielder,86,99,71,60,39
233410,Kweon Han Jin,defender,21,30,19,89,49
241089,C. Bayala,midfielder,57,33,78,81,82
219585,M. Valjent,defender,75,59,13,47,19
228544,S. Daham,midfielder,61,95,61,43,22
246719,D. Ojeda,defender,90,13,92,66,47
224191,A. Ciranni,defender,28,86,79,99,47
238014,R. Janssen,defender,60,73,16,79,76
237758,K. Matsubara,defender,80,63,73,86,33
184764,L. Schwechlen,defender,54,81,98,29,75
246972,M. Belkhiter,defender,82,74,53,34,65
238780,D. Volkmer,defender,67,93,42,92,68
206524,J. Willis,defender,52,91,57,73,56
173498,L. James,midfielder,29,15,69,24,14
225722,P. Jaquez,defender,40,50,97,69,48
207546,Shim Dong Woon,midfielder,22,90,99,81,95
191669,Jeong Hyuk,midfielder,60,15,53,48,92
232117,J. Dacosta,defender,59,23,83,26,56
245172,M. Di Gennaro,defender,98,28,10,10,58
179636,D. Worrall,midfielder,84,50,21,83,42
239795,C. Ekuban,midfielder,23,35,84,13,46
213171,Ka Sol Heon,defender,67,65,19,71,55
240050,S. Karamoko,defender,17,59,69,55,11
232626,Oh Jae Suk,defender,79,30,69,89,82
184753,S. Madden,defender,79,87,68,93,37
244655,G. Whyte,midfielder,84,74,77,58,91
155567,P. Nymann,midfielder,10,54,26,11,89
229036,S. Reese,defender,30,17,34,57,50
200876,G. Gigliotti,defender,36,53,10,82,35
215211,B. Cargill,defender,84,45,20,74,81
216485,A. Tshibola,midfielder,96,19,23,61,44
144037,G. Kusunga,defender,21,11,97,56,48
193956,B. Pringle,midfielder,55,53,32,72,50
152483,G. Zakuani,defender,86,98,87,53,29
224930,A. Sabbione,midfielder,88,94,29,44,34
177568,A. Raineau,defender,53,21,13,68,79
242336,Aguado,midfielder,40,11,95,18,69
155551,J. Borring,midfielder,13,42,21,68,39
245149,J. Hurtado,forward,18,66,61,14,50
190620,D. Andrew,defender,34,92,93,18,59
245148,M. Comba,midfielder,87,83,55,46,25
228759,K. Boto,defender,56,52,97,16,51
165269,R. Boukari,forward,86,19,67,94,86
220821,C. Starfelt,defender,46,60,59,13,99
215700,L. O'Nien,defender,57,51,85,31,64
158867,A. Gerrard,defender,65,77,97,79,67
216979,R. Dadashov,forward,99,61,35,70,57
